Temp Delta,Weekday,Avg Date,Date,Name,Number of Records,Prcp,Trails,Traffic,Station,Tmax,Tmin,Time
12,1,1048.857143,9/23/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,1785,USC00410433,76,64,9/23/18 0:00
9,7,1048.857143,9/30/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,72,63,9/30/17 0:00
12,6,1048.857143,9/29/17,"AUSTIN GREAT HILLS, TX US",1,0.56,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,68,9/29/17 0:00
12,5,1048.857143,9/28/17,"AUSTIN GREAT HILLS, TX US",1,0.42,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,69,9/28/17 0:00
10,4,1048.857143,9/27/17,"AUSTIN GREAT HILLS, TX US",1,1.7,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,70,9/27/17 0:00
15,3,1048.857143,9/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,88,73,9/26/17 0:00
17,2,1048.857143,9/25/17,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,89,72,9/25/17 0:00
17,1,1048.857143,9/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,89,72,9/24/17 0:00
16,7,1048.857143,9/24/16,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,90,74,9/24/16 0:00
26,6,1048.857143,9/23/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,93,67,9/23/16 0:00
24,5,1048.857143,9/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,91,67,9/22/16 0:00
23,4,1048.857143,9/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,95,72,9/21/16 0:00
25,3,1048.857143,9/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,72,9/20/16 0:00
24,2,1048.857143,9/19/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,96,72,9/19/16 0:00
23,1,1048.857143,9/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,94,71,9/18/16 0:00
25,7,2195.785714,8/31/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3154,USC00410433,98,73,8/31/19 0:00
26,6,2195.785714,8/30/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1585,USC00410433,100,74,8/30/19 0:00
23,5,2195.785714,8/29/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1554,USC00410433,97,74,8/29/19 0:00
19,4,2195.785714,8/28/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1501,USC00410433,92,73,8/28/19 0:00
23,3,2195.785714,8/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1302,USC00410433,101,78,8/27/19 0:00
28,2,2195.785714,8/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1493,USC00410433,100,72,8/26/19 0:00
23,1,2195.785714,8/25/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2612,USC00410433,95,72,8/25/19 0:00
29,7,2195.785714,9/1/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,4084,USC00410433,99,70,9/1/18 0:00
28,6,2195.785714,8/31/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2471,USC00410433,97,69,8/31/18 0:00
26,5,2195.785714,8/30/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1988,USC00410433,100,74,8/30/18 0:00
24,4,2195.785714,8/29/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1976,USC00410433,100,76,8/29/18 0:00
22,3,2195.785714,8/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2155,USC00410433,99,77,8/28/18 0:00
23,2,2195.785714,8/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1814,USC00410433,100,77,8/27/18 0:00
22,1,2195.785714,8/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3052,USC00410433,99,77,8/26/18 0:00
25,7,2195.785714,9/2/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,90,65,9/2/17 0:00
25,6,2195.785714,9/1/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,90,65,9/1/17 0:00
24,5,2195.785714,8/31/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,89,65,8/31/17 0:00
18,4,2195.785714,8/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,85,67,8/30/17 0:00
14,3,2195.785714,8/29/17,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail: North Congress - Urban Trail,,USC00410433,81,67,8/29/17 0:00
6,2,2195.785714,8/28/17,"AUSTIN GREAT HILLS, TX US",1,1.31,Butler Trail: North Congress - Urban Trail,,USC00410433,72,66,8/28/17 0:00
5,1,2195.785714,8/27/17,"AUSTIN GREAT HILLS, TX US",1,3.29,Butler Trail: North Congress - Urban Trail,,USC00410433,75,70,8/27/17 0:00
22,7,2195.785714,8/27/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,91,69,8/27/16 0:00
19,6,2195.785714,8/26/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,91,72,8/26/16 0:00
18,5,2195.785714,8/25/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,91,73,8/25/16 0:00
17,4,2195.785714,8/24/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,91,74,8/24/16 0:00
15,3,2195.785714,8/23/16,"AUSTIN GREAT HILLS, TX US",1,0.14,Butler Trail: North Congress - Urban Trail,,USC00410433,88,73,8/23/16 0:00
9,2,2195.785714,8/22/16,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: North Congress - Urban Trail,,USC00410433,79,70,8/22/16 0:00
9,1,2195.785714,8/21/16,"AUSTIN GREAT HILLS, TX US",1,1.16,Butler Trail: North Congress - Urban Trail,,USC00410433,79,70,8/21/16 0:00
13,7,2456.642857,5/11/19,"AUSTIN GREAT HILLS, TX US",1,0.1,Butler Trail: North Congress - Urban Trail,3238,USC00410433,66,53,5/11/19 0:00
30,6,2456.642857,5/10/19,"AUSTIN GREAT HILLS, TX US",1,0.06,Butler Trail: North Congress - Urban Trail,2330,USC00410433,83,53,5/10/19 0:00
11,5,2456.642857,5/9/19,"AUSTIN GREAT HILLS, TX US",1,1.04,Butler Trail: North Congress - Urban Trail,2191,USC00410433,76,65,5/9/19 0:00
18,4,2456.642857,5/8/19,"AUSTIN GREAT HILLS, TX US",1,1.07,Butler Trail: North Congress - Urban Trail,1656,USC00410433,85,67,5/8/19 0:00
8,3,2456.642857,5/7/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1876,USC00410433,74,66,5/7/19 0:00
25,2,2456.642857,5/6/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2810,USC00410433,83,58,5/6/19 0:00
22,1,2456.642857,5/5/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,5175,USC00410433,80,58,5/5/19 0:00
21,7,2456.642857,5/12/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1413,USC00410433,89,68,5/12/18 0:00
23,6,2456.642857,5/11/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,771,USC00410433,88,65,5/11/18 0:00
22,5,2456.642857,5/10/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,656,USC00410433,87,65,5/10/18 0:00
23,4,2456.642857,5/9/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,949,USC00410433,87,64,5/9/18 0:00
34,3,2456.642857,5/8/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3259,USC00410433,91,57,5/8/18 0:00
30,2,2456.642857,5/7/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3165,USC00410433,87,57,5/7/18 0:00
27,1,2456.642857,5/6/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,4904,USC00410433,83,56,5/6/18 0:00
26,7,2456.642857,5/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,84,58,5/13/17 0:00
26,6,2456.642857,5/12/17,"AUSTIN GREAT HILLS, TX US",1,0.62,Butler Trail: North Congress - Urban Trail,,USC00410433,83,57,5/12/17 0:00
11,5,2456.642857,5/11/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,79,68,5/11/17 0:00
8,4,2456.642857,5/10/17,"AUSTIN GREAT HILLS, TX US",1,0.13,Butler Trail: North Congress - Urban Trail,,USC00410433,73,65,5/10/17 0:00
18,3,2456.642857,5/9/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,81,63,5/9/17 0:00
30,2,2456.642857,5/8/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,87,57,5/8/17 0:00
37,1,2456.642857,5/7/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,88,51,5/7/17 0:00
32,7,2456.642857,5/7/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,85,53,5/7/16 0:00
33,6,2456.642857,5/6/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,86,53,5/6/16 0:00
31,5,2456.642857,5/5/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,84,53,5/5/16 0:00
27,4,2456.642857,5/4/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,75,48,5/4/16 0:00
19,3,2456.642857,5/3/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,67,48,5/3/16 0:00
16,2,2456.642857,5/2/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,74,58,5/2/16 0:00
20,1,2456.642857,5/1/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,83,63,5/1/16 0:00
28,7,383.2380952,9/7/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,331,USC00410433,100,72,9/7/19 0:00
30,6,383.2380952,9/6/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,338,USC00410433,100,70,9/6/19 0:00
28,5,383.2380952,9/5/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,308,USC00410433,98,70,9/5/19 0:00
30,4,383.2380952,9/4/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,319,USC00410433,99,69,9/4/19 0:00
29,3,383.2380952,9/3/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,404,USC00410433,98,69,9/3/19 0:00
26,2,383.2380952,9/2/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,360,USC00410433,97,71,9/2/19 0:00
24,1,383.2380952,9/1/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,290,USC00410433,97,73,9/1/19 0:00
16,7,383.2380952,9/8/18,"AUSTIN GREAT HILLS, TX US",1,0.29,Shoal Creek Trail & 24th St- Urban Trail,893,USC00410433,87,71,9/8/18 0:00
22,6,383.2380952,9/7/18,"AUSTIN GREAT HILLS, TX US",1,1.12,Shoal Creek Trail & 24th St- Urban Trail,418,USC00410433,94,72,9/7/18 0:00
20,5,383.2380952,9/6/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,766,USC00410433,93,73,9/6/18 0:00
17,4,383.2380952,9/5/18,"AUSTIN GREAT HILLS, TX US",1,0.52,Shoal Creek Trail & 24th St- Urban Trail,1072,USC00410433,90,73,9/5/18 0:00
20,3,383.2380952,9/4/18,"AUSTIN GREAT HILLS, TX US",1,0.19,Shoal Creek Trail & 24th St- Urban Trail,388,USC00410433,94,74,9/4/18 0:00
23,2,383.2380952,9/3/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,519,USC00410433,98,75,9/3/18 0:00
26,1,383.2380952,9/2/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,389,USC00410433,97,71,9/2/18 0:00
28,7,383.2380952,9/9/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,192,USC00410433,83,55,9/9/17 0:00
28,6,383.2380952,9/8/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,151,USC00410433,83,55,9/8/17 0:00
27,5,383.2380952,9/7/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,198,USC00410433,83,56,9/7/17 0:00
25,4,383.2380952,9/6/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,173,USC00410433,93,68,9/6/17 0:00
23,3,383.2380952,9/5/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,163,USC00410433,90,67,9/5/17 0:00
23,2,383.2380952,9/4/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,208,USC00410433,89,66,9/4/17 0:00
27,1,383.2380952,9/3/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,168,USC00410433,92,65,9/3/17 0:00
16,7,383.2380952,9/3/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,87,71,9/3/16 0:00
21,6,383.2380952,9/2/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,92,71,9/2/16 0:00
20,5,383.2380952,9/1/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,91,71,9/1/16 0:00
17,4,383.2380952,8/31/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,88,71,8/31/16 0:00
17,3,383.2380952,8/30/16,"AUSTIN GREAT HILLS, TX US",1,0.23,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,88,71,8/30/16 0:00
20,2,383.2380952,8/29/16,"AUSTIN GREAT HILLS, TX US",1,0.07,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,89,69,8/29/16 0:00
21,1,383.2380952,8/28/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,90,69,8/28/16 0:00
15,7,2526.571429,12/29/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2249,USC00410433,53,38,12/29/18 0:00
29,6,2526.571429,12/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2854,USC00410433,67,38,12/28/18 0:00
20,5,2526.571429,12/27/18,"AUSTIN GREAT HILLS, TX US",1,2.85,Butler Trail: South Lamar - Urban Trail,3827,USC00410433,68,48,12/27/18 0:00
12,4,2526.571429,12/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,612,USC00410433,71,59,12/26/18 0:00
23,3,2526.571429,12/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2663,USC00410433,59,36,12/25/18 0:00
25,2,2526.571429,12/24/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2196,USC00410433,61,36,12/24/18 0:00
34,1,2526.571429,12/23/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3285,USC00410433,79,45,12/23/18 0:00
11,7,2526.571429,12/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,49,38,12/30/17 0:00
11,6,2526.571429,12/29/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,47,36,12/29/17 0:00
3,5,2526.571429,12/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,38,35,12/28/17 0:00
9,4,2526.571429,12/27/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,,USC00410433,45,36,12/27/17 0:00
20,3,2526.571429,12/26/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,,USC00410433,51,31,12/26/17 0:00
28,2,2526.571429,12/25/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,59,31,12/25/17 0:00
18,1,2526.571429,12/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,54,36,12/24/17 0:00
16,7,2526.571429,12/24/16,"AUSTIN GREAT HILLS, TX US",1,0.06,Butler Trail: South Lamar - Urban Trail,,USC00410433,66,50,12/24/16 0:00
17,6,2526.571429,12/23/16,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,,USC00410433,64,47,12/23/16 0:00
24,5,2526.571429,12/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,68,44,12/22/16 0:00
24,4,2526.571429,12/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,57,33,12/21/16 0:00
22,3,2526.571429,12/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,42,20,12/20/16 0:00
14,2,2526.571429,12/19/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,34,20,12/19/16 0:00
51,1,2526.571429,12/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,74,23,12/18/16 0:00
15,7,4452.428571,3/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5037,USC00410433,59,44,3/16/19 0:00
27,6,4452.428571,3/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2630,USC00410433,74,47,3/15/19 0:00
27,5,4452.428571,3/14/19,"AUSTIN GREAT HILLS, TX US",1,0.39,Butler Trail : Crenshaw Bridge - Urban Trail,4495,USC00410433,81,54,3/14/19 0:00
21,4,4452.428571,3/13/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Crenshaw Bridge - Urban Trail,3612,USC00410433,75,54,3/13/19 0:00
6,3,4452.428571,3/12/19,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,2936,USC00410433,60,54,3/12/19 0:00
20,2,4452.428571,3/11/19,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,2967,USC00410433,74,54,3/11/19 0:00
30,1,4452.428571,3/10/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5167,USC00410433,85,55,3/10/19 0:00
24,7,4452.428571,3/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5284,USC00410433,87,63,3/17/18 0:00
25,6,4452.428571,3/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3467,USC00410433,73,48,3/16/18 0:00
31,5,4452.428571,3/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3662,USC00410433,72,41,3/15/18 0:00
31,4,4452.428571,3/14/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4685,USC00410433,70,39,3/14/18 0:00
26,3,4452.428571,3/13/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4420,USC00410433,65,39,3/13/18 0:00
24,2,4452.428571,3/12/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4249,USC00410433,66,42,3/12/18 0:00
26,1,4452.428571,3/11/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4061,USC00410433,89,63,3/11/18 0:00
17,7,4452.428571,3/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6056,USC00410433,80,63,3/18/17 0:00
21,6,4452.428571,3/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3410,USC00410433,78,57,3/17/17 0:00
26,5,4452.428571,3/16/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,3447,USC00410433,74,48,3/16/17 0:00
34,4,4452.428571,3/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4924,USC00410433,71,37,3/15/17 0:00
31,3,4452.428571,3/14/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,5034,USC00410433,68,37,3/14/17 0:00
16,2,4452.428571,3/13/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Crenshaw Bridge - Urban Trail,4013,USC00410433,60,44,3/13/17 0:00
20,1,4452.428571,3/12/17,"AUSTIN GREAT HILLS, TX US",1,0.59,Butler Trail : Crenshaw Bridge - Urban Trail,3663,USC00410433,64,44,3/12/17 0:00
12,7,4452.428571,3/12/16,"AUSTIN GREAT HILLS, TX US",1,0.2,Butler Trail : Crenshaw Bridge - Urban Trail,7273,USC00410433,67,55,3/12/16 0:00
4,6,4452.428571,3/11/16,"AUSTIN GREAT HILLS, TX US",1,0.25,Butler Trail : Crenshaw Bridge - Urban Trail,2056,USC00410433,60,56,3/11/16 0:00
2,5,4452.428571,3/10/16,"AUSTIN GREAT HILLS, TX US",1,1.1,Butler Trail : Crenshaw Bridge - Urban Trail,1759,USC00410433,58,56,3/10/16 0:00
26,4,4452.428571,3/9/16,"AUSTIN GREAT HILLS, TX US",1,1.48,Butler Trail : Crenshaw Bridge - Urban Trail,1163,USC00410433,82,56,3/9/16 0:00
12,3,4452.428571,3/8/16,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail : Crenshaw Bridge - Urban Trail,3860,USC00410433,74,62,3/8/16 0:00
17,2,4452.428571,3/7/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2934,USC00410433,74,57,3/7/16 0:00
22,1,4452.428571,3/6/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,18404,USC00410433,78,56,3/6/16 0:00
7,7,2152.428571,12/8/18,"AUSTIN GREAT HILLS, TX US",1,1.66,Butler Trail: North Congress - Urban Trail,3325,USC00410433,49,42,12/8/18 0:00
5,6,2152.428571,12/7/18,"AUSTIN GREAT HILLS, TX US",1,0.47,Butler Trail: North Congress - Urban Trail,333,USC00410433,54,49,12/7/18 0:00
21,5,2152.428571,12/6/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1262,USC00410433,55,34,12/6/18 0:00
21,4,2152.428571,12/5/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1742,USC00410433,55,34,12/5/18 0:00
24,3,2152.428571,12/4/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1807,USC00410433,61,37,12/4/18 0:00
22,2,2152.428571,12/3/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,1914,USC00410433,67,45,12/3/18 0:00
27,1,2152.428571,12/2/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,4684,USC00410433,74,47,12/2/18 0:00
21,7,2152.428571,12/9/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,48,27,12/9/17 0:00
16,6,2152.428571,12/8/17,"AUSTIN GREAT HILLS, TX US",1,0.05,Butler Trail: North Congress - Urban Trail,,USC00410433,43,27,12/8/17 0:00
3,5,2152.428571,12/7/17,"AUSTIN GREAT HILLS, TX US",1,0.7,Butler Trail: North Congress - Urban Trail,,USC00410433,40,37,12/7/17 0:00
31,4,2152.428571,12/6/17,"AUSTIN GREAT HILLS, TX US",1,0.74,Butler Trail: North Congress - Urban Trail,,USC00410433,69,38,12/6/17 0:00
31,3,2152.428571,12/5/17,"AUSTIN GREAT HILLS, TX US",1,0.13,Butler Trail: North Congress - Urban Trail,,USC00410433,81,50,12/5/17 0:00
10,2,2152.428571,12/4/17,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail: North Congress - Urban Trail,,USC00410433,72,62,12/4/17 0:00
27,1,2152.428571,12/3/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,76,49,12/3/17 0:00
16,7,2152.428571,12/3/16,"AUSTIN GREAT HILLS, TX US",1,0.5,Butler Trail: North Congress - Urban Trail,,USC00410433,63,47,12/3/16 0:00
31,6,2152.428571,12/2/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,66,35,12/2/16 0:00
28,5,2152.428571,12/1/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,63,35,12/1/16 0:00
27,4,2152.428571,11/30/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,75,48,11/30/16 0:00
